a1_mean,a1_var,a1_std,a2_mean,a2_var,a2_std,a3_mean,a3_var,a3_std,a4_mean,a4_var,a4_std,d3_mean,d3_var,d3_std,d4_mean,d4_var,d4_std,d5_mean,d5_var,d5_std,x_den_mean,x_den_var,x_den_std,RRavg,Class
0.671785017304356,0.283216455933371,0.532180848897601,0.946524953229513,0.569202981922173,0.754455420765318,1.33161959089051,1.14889027633301,1.07186299326593,1.85139015426886,2.28304499908299,1.51097485057925,0.0705346226494375,0.00497513299229854,0.0445492666220325,0.168455810084011,0.0705166138546304,0.265549644802305,0.63975506176949,0.932176499173019,0.965492878882604,0.240983938719632,0.104555970746656,0.323351157020747,0.622395833333333,0
0.591014018408813,0.287351778635419,0.536052029783881,0.839874166612768,0.576530737920581,0.759296212239058,1.20087165991466,1.15757813649427,1.07590805206313,1.71851720471446,2.22649198913753,1.49214342110185,0.0650389396990776,0.00423006367718026,0.035146871186159,0.215432101614302,0.12050087922201,0.34713236556393,0.831853194694579,1.5319929762259,1.23773703839947,0.281985133755406,0.148716128102012,0.385637301232664,0.613715277777778,0
0.584376917788559,0.354286921758964,0.5952200616234,0.827523551294371,0.706404775419513,0.840478896474809,1.17944613154754,1.40436668710396,1.18505978208019,1.67060539104506,2.6188031424252,1.61827165285226,0.0535847372391072,0.00287132406498417,0.0303394953809624,0.221321778811234,0.162560852343466,0.403188358392781,0.801194687294097,1.53709958764701,1.23979820440546,0.29726975928418,0.177098043653262,0.420830183866679,0.633333333333333,0
0.490090145672351,0.351749675823536,0.593084880791558,0.692508178294512,0.700777213729371,0.837124371721055,0.987181348791729,1.38931979056179,1.1786941038971,1.40166038421569,2.56460852780971,1.60143951737482,0.0659718362479105,0.00435228317792112,0.0345959478139558,0.217989791962033,0.179693976452111,0.423903263082641,0.867769203188311,1.81487838003493,1.34717422037201,0.282787986884499,0.171518977489694,0.414148496906235,0.631851851851852,0
0.622162807743178,0.374982427832765,0.612358087913245,0.87982739675169,0.745877291201782,0.86364187670688,1.24854984521653,1.47627966807108,1.21502249694032,1.74641400936091,2.69213819094222,1.64077365621899,0.0531407218470886,0.00282393631842964,0.0293120893255909,0.247523141296616,0.205000659800522,0.45276998553407,0.971524459537625,2.17485777301063,1.47473990012159,0.286923564701203,0.187675792634645,0.433215642186019,0.648888888888889,0
0.533098617697283,0.359739010828357,0.599782469590732,0.750845691391551,0.715159042880188,0.845670765061787,1.0536308838887,1.41361773134,1.18895657252063,1.4782656209249,2.61030989347639,1.61564534891677,0.0531759824557857,0.00282768511013803,0.0302007142498778,0.220309134734285,0.157043779038127,0.396287495434977,0.837943180216524,1.71351995368157,1.30901487909098,0.280674231142983,0.180036420849901,0.424306988924177,0.679563492063492,0
0.576527033323048,0.410969716450368,0.641069197864293,0.815453123469469,0.819330725046342,0.905168893105779,1.15575376202154,1.62501281848975,1.27475990621362,1.63715095250665,3.02167886598046,1.73829769199078,0.0570628905043933,0.00325617347271638,0.0321612005065963,0.245461152376887,0.20100454909718,0.448335308778129,1.02276283187131,2.38294353597661,1.54367857275296,0.299631171532748,0.209551533248526,0.457767990633384,0.662962962962963,0
0.561363793498365,0.387122090984304,0.622191362029644,0.799038176239849,0.780426638424713,0.883417590058469,1.14664675374035,1.58457506914438,1.25879905828706,1.65948410203359,3.08406215537083,1.75614981005916,0.0601218435806009,0.00361463607553024,0.0319793065325191,0.21821809955697,0.178419179331614,0.422396945220504,0.920132840262187,2.10957414260354,1.45243731107526,0.297750260961752,0.200466832087284,0.447735225426015,0.694642857142857,0
0.56146571274622,0.366244859656886,0.605181674918273,0.790532002704945,0.72809140032199,0.853282720041834,1.11223335920396,1.43959628782622,1.19983177480271,1.54680716767903,2.64067023661611,1.62501391889919,0.0520973324380145,0.002714132047157,0.0289524877333724,0.224484970032285,0.178598242791775,0.422608853186697,0.950063898448783,2.27731702470176,1.50907820364014,0.276312743420004,0.183198238109,0.42801663298171,0.693849206349206,0
0.567411697980099,0.356695503996984,0.597239904893322,0.799326184386378,0.709226733539871,0.842156003089612,1.12269183369467,1.40113625298851,1.18369601375882,1.55735251454757,2.60710031057975,1.61465176139617,0.0633681281865982,0.00401551966987314,0.0313616012726628,0.194462029805412,0.138814452201613,0.372578115569893,0.844147144402336,1.84076753905563,1.35674888577645,0.280133476550142,0.177958030202647,0.421850720282243,0.685119047619048,0
0.550700080563518,0.358642382214442,0.598867583205538,0.774842566659485,0.713377094175818,0.844616536764358,1.08066784425952,1.41172633278331,1.18816090357464,1.5225166268001,2.59526774451274,1.61098347121028,0.0528656740605115,0.00279477949387224,0.0292445348907928,0.225578837019586,0.175278255686909,0.418662460326824,0.863845879445004,1.82158353414521,1.34966052551937,0.275543152353032,0.179313379666216,0.423454105737819,0.681547619047619,0
0.520603697426467,0.453176808083764,0.673184081870453,0.733336649574061,0.901049982002747,0.94923652584735,1.02396991167056,1.78177374954326,1.33483098163897,1.45121004193009,3.24426564431977,1.80118451145899,0.0575250449760746,0.00330913079949941,0.0321461605894791,0.264191432149303,0.246192841307791,0.496178235423312,0.987792266020806,2.30212567769815,1.51727574214384,0.311990619288566,0.227208197227677,0.476663610135783,0.67718253968254,0
0.531033860745365,0.441383816943466,0.664367230485871,0.748914876354467,0.8775411309329,0.936771653570335,1.05675433329822,1.73304143995678,1.31645031807386,1.4823445547505,3.12898835099237,1.76889466927581,0.0729643314600038,0.00532379366540531,0.0330790142736869,0.271827487293151,0.265262983079401,0.515036875455924,0.938516448282315,2.13904561098073,1.46254764400369,0.302263805441447,0.220771942115409,0.469863748458432,0.666071428571429,0
0.55285983168351,0.359066517561702,0.599221593036918,0.779621777367811,0.715761805297293,0.846027071255579,1.09474957987904,1.41814566723353,1.19085921385927,1.49493132931055,2.67176784959207,1.63455432751318,0.06302514740707,0.00397216920568291,0.0324601913905421,0.18125382714142,0.115669955170647,0.340102859691957,0.974187199756444,2.17456319937435,1.47464002365809,0.283917713634297,0.179967901003179,0.42422623799475,0.648518518518518,0
0.491128527350411,0.344566205388926,0.586997619576882,0.692215513678022,0.684962757701864,0.827624768661417,0.974548466827653,1.35400129680761,1.1636156138552,1.38124687249074,2.4139605745221,1.55369256113367,0.0525862090573229,0.00276530938302047,0.0302441384137799,0.266173073594778,0.238001825971339,0.487854308140595,0.785256729285208,1.531818124913,1.23766640291841,0.271715872465478,0.171740652666653,0.414416038138792,0.681349206349206,0
0.491037868182537,0.381257415689129,0.617460456781751,0.692268183522565,0.758574421365642,0.870961779509091,0.973890495930096,1.50027312981989,1.22485637109822,1.38768807086833,2.77307045311676,1.66525387047043,0.0582730493527345,0.00339574828086623,0.0320674018070769,0.237581427916097,0.175994225115082,0.419516656540693,1.02493114488354,2.2832100021036,1.51102945110398,0.292577963508627,0.193584249318203,0.439982101133902,0.657407407407408,0
0.597670166533999,0.415603311814607,0.644673027056823,0.845186139788073,0.828365272097929,0.910145742229193,1.19560205381027,1.64564949611356,1.28282870879691,1.70232419509885,3.02385581190022,1.73892375103114,0.058284895645812,0.0033971290604432,0.0321184151192359,0.25113707000105,0.230898653936716,0.480519150437021,0.931960870754841,2.07091619108032,1.43906782018094,0.301444975974514,0.210556696841382,0.458864573530559,0.690873015873016,0
0.516329626397115,0.424174588381321,0.651286871034048,0.725981430589801,0.843364776501943,0.918348940491545,1.01774400609307,1.66695871549557,1.29110755380625,1.41285052568935,3.05216366843516,1.74704426630671,0.0604284379548121,0.00365159611365858,0.0333387059394086,0.233219102331331,0.213514635013161,0.462076438496015,0.993427706774021,2.34583900847437,1.53161320458998,0.299415056201918,0.212611704521385,0.461098367511082,0.681944444444444,0
0.49095091932796,0.36617608554574,0.605124851204889,0.691895754869557,0.728293977187038,0.853401416208714,0.96891644580359,1.43941512989568,1.19975627937331,1.35292913428136,2.64666222416299,1.62685654689127,0.0633761455668384,0.00401653582690909,0.0344112450764612,0.241957417545359,0.203316430744902,0.450906232763423,0.884783419692002,1.74602322325501,1.32137172031757,0.293711210150374,0.187558376449219,0.433080103963711,0.664444444444445,0
0.557313958623509,0.320423656344378,0.566059763933436,0.790249636594686,0.641467383513551,0.800916589610648,1.12558112317492,1.28193693535812,1.13222653888615,1.60586858493591,2.39802773227399,1.54855666098273,0.0580980922548537,0.00337538832365349,0.0305971714814094,0.227565326535075,0.163600410923669,0.404475476294508,0.902755083455213,1.9286316766365,1.38875184127205,0.265491995318454,0.162547612564147,0.403171939207265,0.648888888888889,0
0.542669924258395,0.346457968488341,0.588606802957918,0.765108683845658,0.688681381069283,0.829868291398872,1.06596021111266,1.36155364987721,1.16685631072433,1.50687405229225,2.48069139106429,1.57502107638732,0.0498822254719687,0.00248823641803632,0.0285825421972939,0.238310153049215,0.185046811466657,0.430170677134852,0.827280102791656,1.59708148712553,1.26375689399723,0.272968964516326,0.173696393407991,0.416768992858143,0.688095238095238,0
0.566735017300078,0.369212358834113,0.607628471052923,0.798220298388149,0.734169289581234,0.85683679284986,1.11900420027865,1.45251042594892,1.20520140472409,1.56192788501675,2.67131765994183,1.63441661149837,0.0456680236075406,0.00208556838021888,0.0262707303865766,0.232064132688452,0.175443609548352,0.418859892503868,0.863080773186199,1.7393110577512,1.31882942708722,0.281736744905396,0.184469226028095,0.429498807947235,0.681150793650794,0
0.500130692652124,0.423642531802525,0.650878277255068,0.704060402955975,0.842405343667881,0.91782642349623,0.981885861865322,1.6658119934161,1.29066339276207,1.39918413115029,2.97531430767565,1.72490994190295,0.057913865791362,0.00335401585089989,0.0318723920697347,0.292285986929411,0.288930177660355,0.537522257827855,0.892259808000755,1.95404804089755,1.39787268408019,0.300747365310119,0.212226223070349,0.460680174383866,0.670039682539682,0
0.513555271373671,0.370108839351183,0.608365711847063,0.724901127432069,0.737729802533572,0.858911987652735,1.02659430880022,1.46218922009323,1.20921016374046,1.46329383194284,2.68660087375896,1.63908537720247,0.0551730280611561,0.00304406302543711,0.0317415886572069,0.2551657481928,0.211762838188086,0.460176963991121,0.866788118030504,1.84503603126939,1.35832103394941,0.288257239973793,0.188284263356565,0.433917346226864,0.663148148148148,0
0.493622636291088,0.288752716995873,0.53735715962093,0.704153842393707,0.583308351607444,0.763746261272318,1.01092964787815,1.18653757370595,1.08928305490628,1.45568656567259,2.37538729796409,1.54122915167216,0.0513867060233171,0.00264059355592682,0.0302040191046636,0.172450812909981,0.0893404875257988,0.298898791442519,0.754882902325245,1.36894452784397,1.17001902883841,0.266500268674594,0.150626131774345,0.388105825483649,0.662777777777778,0
0.50426263139579,0.332195108629042,0.576363694752751,0.71631561527923,0.667021543240107,0.816713868646852,1.03002397432544,1.34480930098766,1.15965913137769,1.47782225482738,2.58761338325522,1.60860603730535,0.0495318460845756,0.00245340377654608,0.0278851098784673,0.211766987658677,0.143514532600826,0.378833119725329,0.826382384344341,1.66432026086606,1.29008536960391,0.279448924919615,0.170794526842306,0.413272944725765,0.675793650793651,0
0.589016322518386,0.419753859339345,0.647884140367199,0.831146287965939,0.834521373264296,0.913521413686782,1.17245183828306,1.6496608847148,1.28439125063775,1.64097744003392,3.07208869662813,1.75273748651306,0.0560523343498008,0.00314186418606186,0.029737282766739,0.211428121540255,0.157697172132842,0.397111032499529,0.983672575324724,2.33297281721788,1.52740722049422,0.295304405490753,0.209700604242385,0.457930785427651,0.687103174603175,0
0.590160438365585,0.471552496243011,0.686696800810235,0.832413402644047,0.938229294823311,0.968622369565824,1.17094816389325,1.85675702617365,1.36262871912111,1.61804905229053,3.4588085814608,1.85978724091246,0.0515138950044698,0.00265368137853154,0.0291425624295228,0.232639089471424,0.188412342035873,0.434064905326235,1.0550170233669,2.52296742815754,1.58838516366703,0.310493617679112,0.239593247251714,0.489482632226838,0.698809523809524,0
0.53899886670758,0.361810801154419,0.601507108149537,0.763288880992587,0.721944399123413,0.84967311309904,1.08074206757133,1.43727818047801,1.198865372124,1.55352198749895,2.65441333865092,1.62923704188523,0.0571308572271556,0.00326393484750963,0.0310624202268424,0.237738229547664,0.200100468751856,0.44732590887613,0.923060838735862,1.91957978709721,1.38548900648732,0.282351554041052,0.183600560465784,0.428486359719635,0.690873015873016,0
0.51794611960107,0.295505651037965,0.543604314771291,0.730061900549447,0.588056228504331,0.766848243464332,1.02303817699773,1.16296712191211,1.07840953348536,1.41091471673247,2.15658686081256,1.46853221306601,0.0616019402568148,0.00379479904340419,0.029866873581539,0.194140568956518,0.132412111442911,0.363884750220328,0.821484847254739,1.69543741007737,1.30208963212114,0.248638926763241,0.148986194300363,0.385987298107546,0.698412698412698,0
0.581813108694865,0.373219904717084,0.610917265034378,0.823635818278654,0.743101105379307,0.862033123133506,1.16521078863673,1.47325203667078,1.21377594170868,1.64580135523058,2.72890960325005,1.65194116216349,0.0507353112039653,0.00257407180296321,0.0284043399741182,0.226271195497754,0.179180520643072,0.423297201317316,0.880286058944006,1.80337837495951,1.34289924229613,0.280181656627166,0.190452001405788,0.436408067530594,0.701984126984127,0
0.572648044309456,0.430529164661697,0.656147212644919,0.81219928464733,0.858656659738545,0.926637285963901,1.14367245017781,1.70638778726805,1.3062877888383,1.65710870375059,3.15289667780834,1.77563979393579,0.0630043548584201,0.00396954873112573,0.0341610277883756,0.256154053637982,0.233990171065982,0.483725305381042,0.908083941265513,2.1695668029781,1.47294494227656,0.301495844933881,0.222173191917846,0.471352513431133,0.706944444444444,0
0.593089520018678,0.445999224808591,0.667831733903526,0.839914353386075,0.890386192845641,0.943602772805189,1.18847597746168,1.76964743770086,1.33028096194032,1.70381309698385,3.27737287301943,1.81035158823346,0.0615601510865813,0.00378965220180271,0.0347245931692813,0.267220096023777,0.262152757470819,0.512008552146171,0.972548417719042,2.19327146916712,1.48096977321184,0.318933690491492,0.233416937926062,0.483132422764259,0.712896825396825,0
0.513499406358953,0.17796523497181,0.421859259672951,0.724826718682103,0.354202013717992,0.595148732434164,1.01804548062635,0.700819135894879,0.83714941073555,1.38795678363824,1.31065486154748,1.14483835607804,0.115479724993823,0.0133355668846489,0.0883225332559783,0.192366713899609,0.0961177285216581,0.31002859307112,0.606391125585169,0.812301821019205,0.901277882242322,0.223422442047387,0.0892381926472886,0.298727622839416,0.627592592592593,0
0.584543381399083,0.239624715038483,0.489514775097221,0.826392228293897,0.476141136598694,0.690029808485615,1.16940150890907,0.939175464034027,0.96911065623799,1.62197719986971,1.75967713971256,1.32652822801197,0.0635504618630867,0.00403866120301164,0.0385202754774356,0.17794912315131,0.0809408016541225,0.284500969513502,0.722753933484871,1.14604741788982,1.07053604231236,0.245933873158242,0.120646903603725,0.347342631422815,0.610590277777778,0
0.563008908424419,0.305471060156694,0.552694364144139,0.794522844479987,0.608101083861909,0.779808363549602,1.12731636020143,1.20496053176076,1.09770694256744,1.60017741502144,2.2144626721123,1.48810707683026,0.0462161696772807,0.0021359343396392,0.0275986720810503,0.2377725408057,0.161473130475677,0.401837193992389,0.799552758213537,1.53775557930334,1.24006273200324,0.266507847211316,0.153197640963554,0.391404702275732,0.652962962962963,0
0.629183256989811,0.361007678193473,0.600839145024251,0.889841573127917,0.718611580665525,0.847709608690102,1.25953161748887,1.42440083826561,1.19348265101157,1.77168287240589,2.61114307363677,1.61590317582359,0.0514491332692922,0.00264701331416139,0.0291637735814018,0.230526952942082,0.191348343879297,0.437433816570343,0.868487953602071,1.78678050834982,1.33670509400908,0.279290152776383,0.181995572184243,0.426609390642357,0.674007936507937,0
0.528318069378953,0.37451177166061,0.611973669090926,0.746416481424913,0.744867957351917,0.863057331439758,1.04778648843405,1.47370023820588,1.21396055875217,1.48157684665538,2.69353933022474,1.64120057586656,0.055720637061873,0.00310478939458097,0.0309794272942917,0.23284027368465,0.197255340233565,0.444134371821823,0.90727499586395,2.16425018517782,1.47113907744231,0.276792189463277,0.186950678632333,0.432377934950817,0.667261904761905,0
0.610548413362253,0.427335628232162,0.653709131213694,0.862605151507249,0.863639986749368,0.929322326617287,1.22110339201008,1.75132131896508,1.32337497292532,1.72698808527204,3.38415425476122,1.8396070924959,0.0704127531296697,0.00495795580329982,0.0353286297782517,0.257380985932699,0.221531745316033,0.470671589663146,0.901865252834532,1.96025824718483,1.40009222809957,0.322955115359895,0.221798708838816,0.470955102784561,0.666666666666667,0
0.561373611382287,0.393062870919131,0.626947263267917,0.803409658206175,0.826243807340208,0.908979541761094,1.15887322459069,1.80194438917763,1.34236522197859,1.68129811924662,4.00028961390343,2.00007240216534,0.0609426719030965,0.00371400925868846,0.0320782766801928,0.242903554555119,0.18031764675848,0.424638253998012,0.857366436322887,1.71717968346889,1.31041202813043,0.345034467277848,0.244807280326456,0.494780032263283,0.658888888888889,0
0.576225246700373,0.346831603129821,0.588924106426134,0.813921625826469,0.690139060389867,0.83074608659317,1.1494782378358,1.36710861695392,1.16923420107091,1.61395330429379,2.53273543932952,1.59145701774491,0.0508606882937996,0.00258680961371904,0.0285385400693232,0.213192945658875,0.154750506780013,0.393383409385821,0.959932320569879,2.2305840198217,1.49351398380521,0.274456967304937,0.17416219448812,0.417327442769008,0.691468253968254,0
0.56494165850807,0.390504151307263,0.624903313567197,0.795653688774554,0.77666075873404,0.881283585875761,1.11372180512954,1.53558464750932,1.23918709140683,1.53946129214339,2.84275972009734,1.68604855211745,0.0600097732822838,0.0036011728893911,0.0321285900582666,0.205299098383108,0.16846370494754,0.410443302963442,0.873515427871545,2.01061617988948,1.41796198111567,0.281744349146898,0.193028718257117,0.439350336584732,0.692261904761905,0
0.533595881507142,0.438125715324297,0.661910655091982,0.751705021676731,0.871470203287141,0.93352568432108,1.04858598665844,1.72141636029508,1.31202757604217,1.42302701479397,3.23382342735532,1.79828346690818,0.079970120698007,0.0063952202044538,0.0361739371654972,0.187606880845978,0.143203273966717,0.378422084406708,0.958729071035001,2.38568514600877,1.54456632942997,0.306731395885838,0.219448658367444,0.468453475136479,0.683730158730159,0
0.563093188957578,0.4180937466964,0.64660169091675,0.793907584412327,0.832922423066518,0.912645836601755,1.11293298054927,1.65152071320302,1.28511505835198,1.55558118619015,3.10632700491998,1.76247751898286,0.0591546485066662,0.00349927243994723,0.0331579074778774,0.223978604579338,0.156251590393456,0.395286719222207,1.02904773819266,2.30233318375164,1.51734412173101,0.301349461701289,0.208382915732042,0.45648977615281,0.663518518518519,0
0.515653507869087,0.392553171223586,0.6265406381262,0.734690571534837,0.792902211417885,0.890450566521177,1.05553640923159,1.61386131306322,1.27037841333329,1.55235830375887,3.13621280678928,1.77093557386746,0.0579583286327699,0.00335916785790415,0.0323236664911792,0.260172846200851,0.234756444728785,0.484516712538159,0.936379000321996,2.0950320022801,1.44742253757502,0.305935397484386,0.206275590100875,0.454175726014584,0.708134920634921,0
0.5647815289801,0.385413308066913,0.620816646093606,0.800634094454679,0.768469760128612,0.8766240700144,1.12744715663183,1.52731420075287,1.23584554081522,1.62622145119342,2.81038726777791,1.67642096973818,0.0545366971442752,0.0029742513354064,0.0307180059183989,0.268004804382622,0.226526217396368,0.475947704476414,0.977895226100436,2.26696221392073,1.50564345511171,0.287213807996758,0.196757651455867,0.443573727192974,0.705357142857143,0
